id,date,city,province,country,title,url,subject1,nameCorporate,namePersonal,role
['PC004592'],['1929'],['Peace River'],['Alberta'],['Canada'],"['[Peace River, Alberta.]']",['http://peel.library.ualberta.ca/postcards/PC004592.html'],"['Rivers', 'Islands']",[],[],[]
['PC004593'],['1929'],['Peace River'],['Alberta'],['Canada'],"['Peace & Smoky Rivers. Peace River, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004593.html'],"['Rivers', 'Islands']",[],[],[]
['PC004594'],['1910'],['Peace River'],['Alberta'],['Canada'],['[Huskies pulling a sled]'],['http://peel.library.ualberta.ca/postcards/PC004594.html'],"['Dogsledding', 'Dog teams']",['Frasch Fotos'],[],['Publisher']
['PC004595'],['ca. 1928'],['Peace River'],['Alberta'],['Canada'],"['Junction of the Peace & Smokey Rivers, Peace River, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004595.html'],"['Rivers', 'Islands']",[],[],[]
['PC004596'],['ca. 1928'],['Peace River'],['Alberta'],['Canada'],"['View at Peace River, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004596.html'],"['Rivers', 'Islands']",['Hanna Drug Co.'],[],['Publisher']
['PC004597'],"[""1930's""]",['Peace River'],['Alberta'],['Canada'],"['Peace River, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004597.html'],"['Rivers', 'Islands']",[],[],[]
['PC004598'],['1928'],['Peace River'],['Alberta'],['Canada'],"['The Peace River at Hudsons Hope, Alberta, Canada']",['http://peel.library.ualberta.ca/postcards/PC004598.html'],"['Rivers', 'Men', 'Rocks']",['Hanna Drug Co.'],[],['Photographer']
['PC004599'],['1943'],['Peace River'],['Alberta'],['Canada'],"['Peace River, Alberta, Canada']",['http://peel.library.ualberta.ca/postcards/PC004599.html'],"['Waterfalls', 'Rivers', 'Forests']",['Hanna Drug Co.'],[],['Photographer']
['PC004600'],[],[],['Alberta'],['Canada'],"['[Peace River, Alberta.]']",['http://peel.library.ualberta.ca/postcards/PC004600.html'],"['Waterfalls', 'Rivers', 'Forests', 'Canyons']",[],[],[]
['PC004601'],['after 1928'],['Peace River'],['Alberta'],['Canada'],"['Harmon River at Peace River, Alberta, Canada']",['http://peel.library.ualberta.ca/postcards/PC004601.html'],"['Mountains', 'Canyons', 'Landscape photographs']",['Hanna Drug Co.'],[],['Photographer']
['PC004602'],['ca. 1930'],['Peace River'],['Alberta'],['Canada'],"['Post office, Peace River, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004602.html'],"['Post offices', 'Flagpoles']",[],[],[]
['PC004603'],['ca. 1940'],['Peace River'],['Alberta'],['Canada'],"['St. James Pro-Cathedral, Peace River, Alta., Canada']",['http://peel.library.ualberta.ca/postcards/PC004603.html'],['Cathedrals'],[],[],[]
['PC004604'],['1930'],['Peace River'],['Alberta'],['Canada'],"['Davis grave Peace River, Alta., Canada.']",['http://peel.library.ualberta.ca/postcards/PC004604.html'],['Tombs & sepulchral monuments'],[],[],[]
['PC004605'],['after 1930'],['Peace River'],['Alberta'],['Canada'],"['Grave of  ""Twelve Foot"" Davis, Peace River, Alberta']",['http://peel.library.ualberta.ca/postcards/PC004605.html'],['Graves'],[],['Hanson'],['Photographer']
['PC004606'],['19-'],['Peace River'],['Alberta'],['Canada'],"['Davis Grave Peace River, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004606.html'],"['Monuments & memorials', 'Rivers']",[],[],[]
['PC004607'],['1911'],['Peace River'],['Alberta'],['Canada'],"['Grub time, Peace River trail. July 1911']",['http://peel.library.ualberta.ca/postcards/PC004607.html'],"['Camping', 'Outdoor cookery', 'Men']",[],[],[]
['PC004608'],['1916'],['Peace River'],['Alberta'],['Canada'],['Peace River destrect Alta'],['http://peel.library.ualberta.ca/postcards/PC004608.html'],"['Children', 'Farms', 'Poultry']",[],['Martinos'],['Photographer']
['PC004609'],['1943'],['Peace River'],['Alberta'],['Canada'],"['Timber wolves, Peace River, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004609.html'],['Wolves'],['Hanna Drug Co.'],[],['Photographer']
['PC004610'],['ca. 1928'],['Peace River'],['Alberta'],['Canada'],"['Timber wolves, Peace River, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004610.html'],['Wolves'],['Hanna Drug Co.'],[],['Photographer']
['PC004611'],['ca. 1910'],[],['Alberta'],['Canada'],['Heading for Peace River Country'],['http://peel.library.ualberta.ca/postcards/PC004611.html'],"['Carts & wagons', 'Ox teams', 'Pioneers']","[""H. Enida Olive Co'y Ltd""]",[],['Publisher']
['PC004612'],['ca. 1910'],[],['Alberta'],['Canada'],"['Camp scene Old Wives Lake, Peace River Country']",['http://peel.library.ualberta.ca/postcards/PC004612.html'],"['Camps', 'Carts & wagons', 'Outdoor cookery', 'Military camps', 'Men', 'Forests']","[""The H. Enida Olive Co'y Ltd""]",[],['Publisher']
['PC004613'],[],['Peace River Country'],['Alberta'],['Canada'],"['Beauty in the rye, Peace River Country']",['http://peel.library.ualberta.ca/postcards/PC004613.html'],"['Portrait photographs', 'Women', 'Rye']",[],[],[]
['PC004614'],[],['Peace River'],['Alberta'],['Canada'],"['Golden harvest, Peace River Country']",['http://peel.library.ualberta.ca/postcards/PC004614.html'],"['Threshing', 'Wheat', 'Fences', 'Harvesting']",[],[],[]
['PC004615'],['1910-1935'],[],['Alberta'],['Canada'],['[Ferry Peace River Crossing]'],['http://peel.library.ualberta.ca/postcards/PC004615.html'],"['Ferries', 'Rivers']",[],[],[]
['PC004616'],['1914'],['Peace River Crossing'],['Alberta'],['Canada'],['[Family portrait]'],['http://peel.library.ualberta.ca/postcards/PC004616.html'],"['Group portraits', 'Men', 'Women', 'Girls']",['Geo.B. Cliff Photo Studio'],[],['Photographer']
['PC004617'],[],['Peace River'],['Alberta'],['Canada'],['[farm woman feeding chickens]'],['http://peel.library.ualberta.ca/postcards/PC004617.html'],"['Animal feeding', 'Women', 'Turkeys']",[],[],[]
['PC004618'],[],['Peace River'],['Alberta'],['Canada'],['[Two men on horseback]'],['http://peel.library.ualberta.ca/postcards/PC004618.html'],"['Lumber', 'Horses', 'Horseback riding']",[],[],[]
['PC004619'],[],['Peace River'],['Alberta'],['Canada'],['[Man with horse]'],['http://peel.library.ualberta.ca/postcards/PC004619.html'],"['Horses', 'Men']",[],[],[]
['PC004620'],[],['Peace River'],['Alberta'],['Canada'],['[A man on horseback]'],['http://peel.library.ualberta.ca/postcards/PC004620.html'],"['Men', 'Horseback riding', 'Crowds']",[],[],[]
['PC004621'],['1914'],['Peace River'],['Alberta'],['Canada'],['[Cabin at Peace River]'],['http://peel.library.ualberta.ca/postcards/PC004621.html'],"['Log cabins', 'Women', 'Children', 'Frontier & pioneer life']",['Geo.B. Cliff Photo Studio'],[],['Photographer']
['PC004622'],[],['Peace River'],['Alberta'],['Canada'],['[Log Cabin]'],['http://peel.library.ualberta.ca/postcards/PC004622.html'],"['Log cabins', 'Men', 'Chairs']",[],[],[]
['PC004623'],[],['Peace River'],['Alberta'],['Canada'],['[Woman on horseback]'],['http://peel.library.ualberta.ca/postcards/PC004623.html'],"['Horseback riding', 'Women', 'Dwellings']",[],[],[]
['PC004624'],['1905-1935'],[],['Alberta'],['Canada'],['[Procession of people]'],['http://peel.library.ualberta.ca/postcards/PC004624.html'],"['Parades & processions', 'Flags']",[],[],[]
['PC004625'],['1905-1935'],[],['Alberta'],['Canada'],['[A gathering to mark an occasion]'],['http://peel.library.ualberta.ca/postcards/PC004625.html'],"['Rites & ceremonies', 'Flags']",[],[],[]
['PC004626'],[],[],['Alberta'],['Canada'],['Big Eddy'],['http://peel.library.ualberta.ca/postcards/PC004626.html'],"['Railroad bridges', 'Trestles']",[],[],[]
['PC004627'],['1914'],['Peace River'],['Alberta'],['Canada'],"['[Peace River Crossing, Alberta]']",['http://peel.library.ualberta.ca/postcards/PC004627.html'],['Houses'],['Geo.B. Cliff Photo Studio'],[],['Publlisher']
['PC004628'],[],['Peace River'],['Alberta'],['Canada'],['[Picnic]'],['http://peel.library.ualberta.ca/postcards/PC004628.html'],"['Picnics', 'Men', 'Women', 'Trees']",['Geo.B. Cliff Photo Studio'],[],['Photographer']
['PC004629'],[],['Peace River'],['Alberta'],['Canada'],['[Three men in suits]'],['http://peel.library.ualberta.ca/postcards/PC004629.html'],"['Men', 'Log cabins']",[],[],[]
['PC004630'],['1923'],['Pekisko'],['Alberta'],['Canada'],"['Prince of Wales at E.P. Ranch, Pekisko, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004630.html'],"['Ranches', 'Dwellings']",['Valentine Edy Company  Limited'],[],['Publisher']
['PC004631'],['1925'],['Pekisko'],['Alberta'],['Canada'],"['Ranch house, Prince of Wales Ranch']",['http://peel.library.ualberta.ca/postcards/PC004631.html'],"['Ranches', 'Dwellings']","['McDermid Photo Labratories,']",[],['Publisher']
['PC004632'],['after 1904'],[],['Alberta'],['Canada'],"['Beaver work, Penhold, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004632.html'],['Beaver dams'],[],[],[]
['PC004633'],['1908'],['Pincher Creek'],['Alberta'],['Canada'],"['Pincher Creek, Alta. 1908.']",['http://peel.library.ualberta.ca/postcards/PC004633.html'],['Cityscapes'],['Pugh Mfg. Co.'],[],['Publisher']
['PC004635'],['1910'],['Pincher Creek'],['Alberta'],['Canada'],"['Main Street, looking west, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004635.html'],"['Commercial streets', 'Stores & shops', 'Commercial facilities']",[],[],[]
['PC004636'],['ca. 1945'],['Pincher Creek'],['Alberta'],['Canada'],"['Pincher Creek, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004636.html'],"['Commercial streets', 'Stores & shops', 'Fire stations']",[],[],[]
['PC004637'],['ca. 1912'],['Pincher Creek'],['Alberta'],['Canada'],"['Pincher Creek, looking south west']",['http://peel.library.ualberta.ca/postcards/PC004637.html'],"['Cityscapes', 'Residential streets', 'Houses', 'Trees']",[],[],[]
['PC004638'],['1920'],['Pincher Creek'],['Alberta'],['Canada'],"['Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004638.html'],"['Commercial streets', 'Stores & shops', 'Utility poles']",['B.C. Printing & Litho Ltd.'],[],['Publisher']
['PC004639'],['1910'],['Pincher Creek'],['Alberta'],['Canada'],['Pincher Creek'],['http://peel.library.ualberta.ca/postcards/PC004639.html'],"['Cityscapes', 'Buildings']",[],[],[]
['PC004640'],['ca. 1945'],['Pincher Creek'],['Alberta'],['Canada'],"['Bridge Street, Pincher Creek']",['http://peel.library.ualberta.ca/postcards/PC004640.html'],"['Streets', 'Trees']",[],[],[]
['PC004641'],['ca. 1945'],['Pincher Creek'],['Alberta'],['Canada'],"['Bridge Street, Pincher Creek']",['http://peel.library.ualberta.ca/postcards/PC004641.html'],"['Streets', 'Trees']",[],[],[]
['PC004642'],['ca. 1920'],['Pincher Creek'],['Alberta'],['Canada'],"['Bridge Street, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004642.html'],"['Streets', 'Electric lines', 'Trees']",[],[],[]
['PC004643'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],"['Main Street, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004643.html'],"['Commercial streets', 'Stores & shops', 'Street lights', 'Pedestrians']",['Mitchell Drug Co.'],[],['Publisher']
['PC004644'],['after 1940'],['Pincher Creek'],['Alberta'],['Canada'],"['Main Street, Pincher Creek, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004644.html'],"['Commercial streets', 'Stores & shops', 'Automobiles']",[],[],[]
['PC004645'],['after 1940'],['Pincher Creek'],['Alberta'],['Canada'],['Main Street Pincher Creek'],['http://peel.library.ualberta.ca/postcards/PC004645.html'],"['Commercial streets', 'Stores & shops', 'Utility poles']",[],[],[]
['PC004646'],['1920'],['Pincher Creek'],['Alberta'],['Canada'],"['Fire Hall, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004646.html'],['Fire stations'],['B.C. Printing & Litho Ltd.'],[],['Publisher']
['PC004647'],['ca. 1930'],['Pincher Creek'],['Alberta'],['Canada'],"[""St Michael's R.C. Church""]",['http://peel.library.ualberta.ca/postcards/PC004647.html'],['Catholic churches'],[],[],[]
['PC004648'],['ca. 1930'],['Pincher Creek'],['Alberta'],['Canada'],"['Catholic church, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004648.html'],['Catholic churches'],['B.C. Printing & Litho Ltd.'],[],['Publisher']
['PC004649'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],"['[Church, Pincher Creek, Alberta.]']",['http://peel.library.ualberta.ca/postcards/PC004649.html'],"['Group portraits', 'Churches']",[],[],[]
['PC004650'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],"['R.C. Church, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004650.html'],['Catholic churches'],[],[],[]
['PC004651'],['ca. 1920'],['Pincher Creek'],['Alberta'],['Canada'],"['Cenotaph, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004651.html'],['Monuments & memorials'],['B.C. Printing & Litho Ltd'],[],['Publisher']
['PC004652'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],"['Memorial Park, Pincher Creek']",['http://peel.library.ualberta.ca/postcards/PC004652.html'],"['Monuments & memorials', 'Parks', 'Lampposts']",[],[],[]
['PC004653'],['ca. 1920'],['Pincher Creek'],['Alberta'],['Canada'],"['Cenotaph, Pincher Creek, Alta']",['http://peel.library.ualberta.ca/postcards/PC004653.html'],['Monuments & memorials'],['B.C. Printing & Litho Ltd'],[],['Publisher']
['PC004655'],[],['Pincher Creek'],['Alberta'],['Canada'],"['Canyon, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004655.html'],"['Streams', 'Hills']",[],[],[]
['PC004656'],['1911'],['Pincher Creek'],['Alberta'],['Canada'],"['Middle Fork Falls near Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004656.html'],"['Waterfalls', 'Streams', 'Cliffs']",['Rumsey & Co.'],[],['Publisher']
['PC004657'],['1909'],['Pincher Creek'],['Alberta'],['Canada'],"['River scene, Pincher Creek, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004657.html'],"['Rivers', 'Trees', 'Industrial facilities']",[],[],[]
['PC004658'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],['Pincher Creek.'],['http://peel.library.ualberta.ca/postcards/PC004658.html'],"['Swing bridges', 'Women', 'Men', 'Streams']",[],[],[]
['PC004659'],['19-'],['Pincher Creek'],['Alberta'],['Canada'],['[Outdoor wedding portrait]'],['http://peel.library.ualberta.ca/postcards/PC004659.html'],['Weddings'],[],[],[]
['PC004660'],[],['Pincher Creek'],['Alberta'],['Canada'],['[Wedding party]'],['http://peel.library.ualberta.ca/postcards/PC004660.html'],"['Weddings', 'Group portraits', 'Wedding attendants']",[],[],[]
['PC004661'],['1904'],['Pincher Creek'],['Alberta'],['Canada'],['[Group of women]'],['http://peel.library.ualberta.ca/postcards/PC004661.html'],"['Women', 'Snow']",[],[],[]
['PC004662'],['1908'],['Pincher Creek'],['Alberta'],['Canada'],"[""Harvesting in Pincher Creek district, W.R. Dobbie's Ranch.""]",['http://peel.library.ualberta.ca/postcards/PC004662.html'],"['Harvesting', 'Harvesting machinery', 'Horse teams', 'Agricultural laborers']",['Pugh Mfg. Co.'],[],['Publisher']
['PC004663'],[],['Fort Pitt'],['Saskatchewan'],['Canada'],"['[Fort Pitt, Saskatchewan.]']",['http://peel.library.ualberta.ca/postcards/PC004663.html'],"['Log cabins', 'Telegraph offices']",[],['Brown'],['Publisher']
['PC004664'],['1913'],[],['Alberta'],['Canada'],['Rural delivery'],['http://peel.library.ualberta.ca/postcards/PC004664.html'],"['Carts & wagons', 'Frontier & pioneer life', 'Oxen']",[],[],[]
['PC004665'],['1906'],['Ponoka'],['Alberta'],['Canada'],['Drive in Ponoka Park'],['http://peel.library.ualberta.ca/postcards/PC004665.html'],"['Parks', 'Carriages & coaches', 'Horse teams']",[],[],[]
['PC004666'],['1917'],[],['Alberta'],['Canada'],['[Farmers in a field with their hay]'],['http://peel.library.ualberta.ca/postcards/PC004666.html'],"['Farmers', 'Hay', 'Haystacks', 'Agricultural machinery & implements']",[],[],[]
['PC004667'],['1917'],['Ponoka'],['Alberta'],['Canada'],"['Ponoka, Alta. 7-6-17']",['http://peel.library.ualberta.ca/postcards/PC004667.html'],"['Crowds', 'Exhibitions', 'Automobiles']",[],[],[]
['PC004669'],['1940'],['Ponoka'],['Alberta'],['Canada'],"['[Ponoka, Alberta]']",['http://peel.library.ualberta.ca/postcards/PC004669.html'],['Storefronts'],[],[],[]
['PC004670'],['ca. 1940'],['Ponoka'],['Alberta'],['Canada'],"['Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004670.html'],"['Cityscapes', 'Stores & shops']",[],[],[]
['PC004671'],['1921'],['Ponoka'],['Alberta'],['Canada'],"['Town Hall, Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004671.html'],['City & town halls'],[],[],[]
['PC004672'],['ca. 1940'],['Ponoka'],['Alberta'],['Canada'],"['Ponoka, Alberta']",['http://peel.library.ualberta.ca/postcards/PC004672.html'],"['Residential streets', 'Dwellings']",['Photogelatine Engraving Co. Ltd'],[],['Publisher']
['PC004673'],['ca. 1920'],['Ponoka'],['Alberta'],['Canada'],"['Insane Asylum, Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004673.html'],"['Hospitals', 'Water towers', 'Smokestacks']",[],['Aken'],['Photographer']
['PC004674'],['ca. 1920'],['Ponoka'],['Alberta'],['Canada'],"['Insane Asylum, Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004674.html'],"['Hospitals', 'Water towers', 'Smokestacks']",[],[],[]
['PC004675'],['ca. 1920'],['Ponoka'],['Alberta'],['Canada'],"['Insane Asylum, Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004675.html'],"['Hospitals', 'Water towers', 'Smokestacks']",[],[],[]
['PC004676'],['1911'],['Ponoka'],['Alberta'],['Canada'],"['Insane Asylum, Ponoka, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004676.html'],"['Hospitals', 'Water towers', 'Smokestacks']",[],[],[]
['PC004677'],['1900-1935'],[],['Alberta'],['Canada'],"['Pack train fording Myre Creek  Prairie Grange, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004677.html'],"['Horse teams', 'Fords (Stream crossings)']",['A.G. Smith Photo Specialties'],[],['Publisher']
['PC004678'],['1948'],['Provost'],['Alberta'],['Canada'],['Provost Main Street'],['http://peel.library.ualberta.ca/postcards/PC004678.html'],"['Commercial streets', 'Snow', 'Storefronts', 'Children']",[],[],[]
['PC004679'],['1948'],['Provost'],['Alberta'],['Canada'],['Provost Main Street'],['http://peel.library.ualberta.ca/postcards/PC004679.html'],"['Commercial streets', 'Snow', 'Winter', 'Stores & shops']",[],[],[]
['PC004680'],['between 1940 - 1950'],['Provost'],['Alberta'],['Canada'],"['Hotel, Provost, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004680.html'],"['Commercial streets', 'Stores & shops', 'Buildings']",[],[],[]
['PC004681'],['19-'],['Provost'],['Alberta'],['Canada'],"['[East end view of Provost, Alta.]']",['http://peel.library.ualberta.ca/postcards/PC004681.html'],['Cityscapes'],[],[],[]
['PC004682'],[],['Provost'],['Alberta'],['Canada'],"['A portion of Provost, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004682.html'],"['Cityscapes', 'Dwellings', 'Buildings']",[],[],[]
['PC004683'],['19-'],['Provost'],['Alberta'],['Canada'],"['[Provost, Alberta.]']",['http://peel.library.ualberta.ca/postcards/PC004683.html'],['Cityscapes'],[],[],[]
['PC004684'],['1920'],[],['Alberta'],['Canada'],['[A woman and her horse]'],['http://peel.library.ualberta.ca/postcards/PC004684.html'],"['Horseback riding', 'Show horses', 'Women', 'Clothing & dress']",[],['Brown'],['Copyright holder']
['PC004685'],['1903-1915'],[],['Alberta'],['Canada'],"['Knight Sugar Factory  Raymond, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004685.html'],"['Sugar industry', 'Industrial facilities', 'Beets']",['Rumsey & Co.'],"['Knight Sugar Factory (Raymond, Alta.)']",['Publisher']
['PC004688'],['ca. 1910'],['Red Deer'],['Alberta'],['Canada'],['Red Deer in winter.'],['http://peel.library.ualberta.ca/postcards/PC004688.html'],"['Cityscapes', 'Snow', 'Winter']","['H.H. Gatez, Druggist & Stationer']",[],['Publisher']
['PC004689'],['1908'],['Red Deer'],['Alberta'],['Canada'],"['Red Deer from hospital hill, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004689.html'],"['Cityscapes', 'Trees', 'Houses']",[],[],[]
['PC004690'],['1908'],['Red Deer'],['Alberta'],['Canada'],['Red Deer from hospital hill.'],['http://peel.library.ualberta.ca/postcards/PC004690.html'],"['Cityscapes', 'Trees']",[],[],[]
['PC004691'],['1896-1911'],['Red Deer'],['Alberta'],['Canada'],"[""Arch erected for Premier Laurier's reception, Red Deer, Alta.""]",['http://peel.library.ualberta.ca/postcards/PC004691.html'],"['Parades & processions', 'Visits of state', 'Events', 'Spectators', 'Arches', 'Prime ministers']",['Pugh Mfg. Co.'],[],['Publisher']
['PC004692'],['1910'],['Red Deer'],['Alberta'],['Canada'],"['[Red Deer, Alberta.]']",['http://peel.library.ualberta.ca/postcards/PC004692.html'],"['Schools', 'Hospitals', 'Dwellings', 'Municipal services', 'Exhibitions', 'Montages']",['Bloom Bros'],[],['Publisher']
['PC004693'],['1911'],['Red Deer'],['Alberta'],['Canada'],"['The public school, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004693.html'],['Public schools'],['Rumsey & Co.'],[],['Publisher']
['PC004694'],['1921'],['Red Deer'],['Alberta'],['Canada'],"['Public school, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004694.html'],"['Public schools', 'School children']",['The Heliotype Co. Ltd.'],[],['Publisher']
['PC004695'],['1920'],['Red Deer'],['Alberta'],['Canada'],"['Gaetz Memorial United Church, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004695.html'],['Protestant churches'],['Photogelatine Engraving Co.'],"['Gaetz Memorial United Church (Red Deer, Alta.)']",['Publisher']
['PC004696'],['1912'],['Red Deer'],['Alberta'],['Canada'],"['Public school, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004696.html'],"['Group portraits', 'School children', 'Public schools']",['Rumsey & Co.'],[],['Publisher']
['PC004697'],['1908'],['Red Deer'],['Alberta'],['Canada'],"['Public school, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004697.html'],"['Group portraits', 'Public schools', 'School children']",[],[],[]
['PC004698'],['1916'],['Red Deer'],['Alberta'],['Canada'],"['Ross Ave., Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004698.html'],"['Commercial streets', 'Stores & shops']","['Canadian Bank of Commerce (Red Deer, Alta.)']",[],[]
['PC004699'],['1910'],['Red Deer'],['Alberta'],['Canada'],"['Fourth St., Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004699.html'],"['Residential streets', 'Utility poles', 'Houses']",['Bloom Bros.'],[],['Publisher']
['PC004700'],['1916'],['Red Deer'],['Alberta'],['Canada'],"[""St. Joseph's Convent, Red Deer, Alta.""]",['http://peel.library.ualberta.ca/postcards/PC004700.html'],['Schools'],['Rumsey & Co'],[],['Publisher']
['PC004701'],['1910'],['Red Deer'],['Alberta'],['Canada'],"['Ross Ave., Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004701.html'],"['Commercial streets', 'Storefronts', 'Railroad stations']",['Gaetz-Cornett Drug & Book Co.'],[],['Publisher']
['PC004702'],"[""1940's""]",['Red Deer'],['Alberta'],['Canada'],"['Town Hall, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004702.html'],"['City & town halls', 'Fire stations', 'Municipal services', 'Courthouses', 'Office buildings']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC004703'],['1913'],['Red Deer'],['Alberta'],['Canada'],"['Caetz Ave., Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004703.html'],"['Commercial streets', 'Storefronts', 'City & town life']",['Gaetz-Cornett Drug & Book Co.'],[],['Publisher']
['PC004704'],['between 1920 - 1940'],['Red Deer'],['Alberta'],['Canada'],"['High School, Red Deer, Alberta']",['http://peel.library.ualberta.ca/postcards/PC004704.html'],['Schools'],['Photogelatine Engraving Co.'],[],['Toronto']
['PC004705'],"[""1940's""]",['Red Deer'],['Alberta'],['Canada'],"['Town Hall, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004705.html'],"['City & town halls', 'Municipal services', 'Fire stations', 'Courthouses', 'Office buildings']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC004706'],['ca. 1915'],['Red Deer'],['Alberta'],['Canada'],"['Fourth St., north, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004706.html'],['Residential streets'],[],[],[]
['PC004708'],"[""1940's""]",['Red Deer'],['Alberta'],['Canada'],"['Ross Street looking toward C.P.R. Station, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004708.html'],"['Commercial streets', 'Railroad stations', 'Stores & shops']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC004709'],['1913'],['Red Deer'],['Alberta'],['Canada'],"['Alberta ladies College, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004709.html'],['Universities & colleges'],['Bloom Bros'],[],['Publisher']
['PC004710'],['1912'],['Red Deer'],['Alberta'],['Canada'],"['Alberta ladies College, Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004710.html'],['Universities & colleges'],['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC004711'],['1905'],['Red Deer'],['Alberta'],['Canada'],['The Red Deer Industrial School'],['http://peel.library.ualberta.ca/postcards/PC004711.html'],"['Schools', 'Indigenous peoples']",[],[],[]
['PC004712'],['after 1910'],['Red Deer'],['Alberta'],['Canada'],"['United Church, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004712.html'],['Protestant churches'],"['Gaetz Memorial United Church (Red Deer, Alta.)']",[],[]
['PC004713'],['after 1940'],['Red Deer'],['Alberta'],['Canada'],"['Gaetz Ave., Red Deer, Alta.']",['http://peel.library.ualberta.ca/postcards/PC004713.html'],"['Commercial streets', 'Stores & shops', 'City & town life']",[],[],[]
['PC004714'],['1940'],['Red Deer'],['Alberta'],['Canada'],"['Ross Street, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004714.html'],"['Commercial streets', 'Stores & shops', 'Lampposts']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC004715'],['1908'],['Red Deer'],['Alberta'],['Canada'],"['Gaetz Avenue, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004715.html'],"['Commercial streets', 'Storefronts', 'Carts & wagons']",[],[],[]
['PC004716'],['between 1920 - 1950'],['Red Deer'],['Alberta'],['Canada'],"['Municipal Hospital, Red Deer, Alberta, Canada.']",['http://peel.library.ualberta.ca/postcards/PC004716.html'],['Hospitals'],['Photogelatine Engraving Co.'],[],['Publisher']
['PC004717'],['between 1920 - 1940'],['Red Deer'],['Alberta'],['Canada'],"['Gaetz Memorial United Church, Red Deer, Alberta.']",['http://peel.library.ualberta.ca/postcards/PC004717.html'],['Protestant churches'],['Photogelatine Engraving Co.'],"['Gaetz Memorial United Church (Red Deer, Alta.)']",['Publisher']
